index,filename,source,lens,chi,x,y,einsteinR,sigma,sigma2,theta,nterms
"3108",image-3108.png,s,p,46,84,118,48,67,0,0,16
"3109",image-3109.png,s,p,70,109,46,50,49,0,0,16
"3110",image-3110.png,s,p,46,101,-80,7,16,0,0,16
"3111",image-3111.png,s,p,39,-2,112,19,64,0,0,16
"3112",image-3112.png,s,p,67,25,74,30,24,0,0,16
"3113",image-3113.png,s,p,62,104,-67,6,55,0,0,16
"3114",image-3114.png,s,p,52,-39,-56,18,13,0,0,16
"3115",image-3115.png,s,p,33,120,47,38,19,0,0,16
"3116",image-3116.png,s,p,37,37,-78,46,31,0,0,16
"3117",image-3117.png,s,p,61,-28,-122,50,24,0,0,16
"3118",image-3118.png,s,p,58,-59,83,32,58,0,0,16
"3119",image-3119.png,s,p,60,-78,-45,16,1,0,0,16
"3120",image-3120.png,s,p,37,-39,-117,24,30,0,0,16
"3121",image-3121.png,s,p,68,-10,100,4,12,0,0,16
"3122",image-3122.png,s,p,40,-41,18,19,26,0,0,16
"3123",image-3123.png,s,p,41,-73,80,43,29,0,0,16
"3124",image-3124.png,s,p,57,-82,76,15,28,0,0,16
"3125",image-3125.png,s,p,40,-79,-50,32,32,0,0,16
"3126",image-3126.png,s,p,60,-81,-45,34,53,0,0,16
"3127",image-3127.png,s,p,34,-87,67,11,9,0,0,16
"3128",image-3128.png,s,p,40,39,-40,23,70,0,0,16
"3129",image-3129.png,s,p,30,2,-52,3,45,0,0,16
"3130",image-3130.png,s,p,51,-52,-77,30,12,0,0,16
"3131",image-3131.png,s,p,63,-123,-104,1,41,0,0,16
"3132",image-3132.png,s,p,42,71,57,43,67,0,0,16
"3133",image-3133.png,s,p,35,106,48,13,63,0,0,16
"3134",image-3134.png,s,p,40,-95,-40,7,42,0,0,16
"3135",image-3135.png,s,p,30,-13,102,31,1,0,0,16
"3136",image-3136.png,s,p,43,-44,7,42,19,0,0,16
"3137",image-3137.png,s,p,67,-97,89,10,31,0,0,16
"3138",image-3138.png,s,p,41,115,4,46,31,0,0,16
"3139",image-3139.png,s,p,67,34,107,31,47,0,0,16
"3140",image-3140.png,s,p,32,-20,80,34,70,0,0,16
"3141",image-3141.png,s,p,35,-105,-24,21,30,0,0,16
"3142",image-3142.png,s,p,59,-97,36,37,26,0,0,16
"3143",image-3143.png,s,p,40,-97,-3,1,32,0,0,16
"3144",image-3144.png,s,p,58,70,-79,39,5,0,0,16
"3145",image-3145.png,s,p,46,70,124,40,20,0,0,16
"3146",image-3146.png,s,p,57,23,-89,7,19,0,0,16
"3147",image-3147.png,s,p,34,-21,101,19,21,0,0,16
"3148",image-3148.png,s,p,66,-102,57,14,10,0,0,16
"3149",image-3149.png,s,p,34,114,-78,49,64,0,0,16
"3150",image-3150.png,s,p,55,-80,92,45,31,0,0,16
"3151",image-3151.png,s,p,56,-39,-118,42,64,0,0,16
"3152",image-3152.png,s,p,45,98,56,16,1,0,0,16
"3153",image-3153.png,s,p,50,-122,47,6,56,0,0,16
"3154",image-3154.png,s,p,41,123,96,46,50,0,0,16
"3155",image-3155.png,s,p,69,64,74,8,58,0,0,16
"3156",image-3156.png,s,p,46,-79,43,39,1,0,0,16
"3157",image-3157.png,s,p,67,-37,-37,16,65,0,0,16
"3158",image-3158.png,s,p,36,-4,33,9,17,0,0,16
"3159",image-3159.png,s,p,40,-113,-5,25,2,0,0,16
"3160",image-3160.png,s,p,35,-106,8,25,23,0,0,16
"3161",image-3161.png,s,p,43,97,-38,50,9,0,0,16
"3162",image-3162.png,s,p,57,84,20,18,8,0,0,16
"3163",image-3163.png,s,p,58,63,58,22,17,0,0,16
"3164",image-3164.png,s,p,40,33,-35,15,8,0,0,16
"3165",image-3165.png,s,p,55,60,78,24,46,0,0,16
"3166",image-3166.png,s,p,31,-3,112,36,57,0,0,16
"3167",image-3167.png,s,p,36,-78,7,38,24,0,0,16
"3168",image-3168.png,s,p,68,19,4,22,66,0,0,16
"3169",image-3169.png,s,p,43,113,-84,8,21,0,0,16
"3170",image-3170.png,s,p,49,-29,35,17,40,0,0,16
"3171",image-3171.png,s,p,30,-97,-73,33,58,0,0,16
"3172",image-3172.png,s,p,53,-113,119,35,25,0,0,16
"3173",image-3173.png,s,p,42,99,74,7,50,0,0,16
"3174",image-3174.png,s,p,46,85,97,24,20,0,0,16
"3175",image-3175.png,s,p,45,100,34,16,50,0,0,16
"3176",image-3176.png,s,p,62,-23,11,42,60,0,0,16
"3177",image-3177.png,s,p,51,6,-58,25,46,0,0,16
"3178",image-3178.png,s,p,37,-96,14,14,16,0,0,16
"3179",image-3179.png,s,p,58,22,50,8,41,0,0,16
"3180",image-3180.png,s,p,40,-4,90,30,48,0,0,16
"3181",image-3181.png,s,p,63,-11,-73,10,70,0,0,16
"3182",image-3182.png,s,p,35,-93,-12,13,31,0,0,16
"3183",image-3183.png,s,p,63,48,-4,34,53,0,0,16
"3184",image-3184.png,s,p,36,-70,122,42,4,0,0,16
"3185",image-3185.png,s,p,53,8,-81,32,4,0,0,16
"3186",image-3186.png,s,p,50,69,-112,6,9,0,0,16
"3187",image-3187.png,s,p,30,-19,-125,40,54,0,0,16
"3188",image-3188.png,s,p,47,-102,-82,38,1,0,0,16
"3189",image-3189.png,s,p,51,84,19,43,17,0,0,16
"3190",image-3190.png,s,p,43,-18,77,32,54,0,0,16
"3191",image-3191.png,s,p,36,-63,-108,26,59,0,0,16
"3192",image-3192.png,s,p,67,-72,75,3,41,0,0,16
"3193",image-3193.png,s,p,65,125,113,22,49,0,0,16
"3194",image-3194.png,s,p,46,-85,-41,6,70,0,0,16
"3195",image-3195.png,s,p,42,-89,112,7,38,0,0,16
"3196",image-3196.png,s,p,47,40,90,24,51,0,0,16
"3197",image-3197.png,s,p,38,-101,-48,20,26,0,0,16
"3198",image-3198.png,s,p,44,74,-92,25,48,0,0,16
"3199",image-3199.png,s,p,42,123,110,10,43,0,0,16
"3200",image-3200.png,s,p,38,32,-88,45,59,0,0,16
"3201",image-3201.png,s,p,32,72,-96,1,11,0,0,16
"3202",image-3202.png,s,p,52,94,118,26,43,0,0,16
"3203",image-3203.png,s,p,50,109,12,44,4,0,0,16
"3204",image-3204.png,s,p,42,-78,52,14,7,0,0,16
"3205",image-3205.png,s,p,41,-83,30,7,44,0,0,16
"3206",image-3206.png,s,p,51,-100,80,49,46,0,0,16
"3207",image-3207.png,s,p,33,116,-90,8,63,0,0,16
"3208",image-3208.png,s,p,32,31,-121,18,44,0,0,16
"3209",image-3209.png,s,p,70,-64,-22,36,17,0,0,16
"3210",image-3210.png,s,p,50,68,-94,3,65,0,0,16
"3211",image-3211.png,s,p,48,-69,-24,44,61,0,0,16
"3212",image-3212.png,s,p,59,9,-105,24,63,0,0,16
"3213",image-3213.png,s,p,37,71,17,22,40,0,0,16
"3214",image-3214.png,s,p,59,31,22,24,19,0,0,16
"3215",image-3215.png,s,p,60,-40,-63,9,24,0,0,16
"3216",image-3216.png,s,p,64,-30,29,19,21,0,0,16
"3217",image-3217.png,s,p,50,-30,-64,19,54,0,0,16
"3218",image-3218.png,s,p,48,-119,15,29,50,0,0,16
"3219",image-3219.png,s,p,44,83,86,5,12,0,0,16
"3220",image-3220.png,s,p,45,10,95,16,28,0,0,16
"3221",image-3221.png,s,p,33,119,-123,23,45,0,0,16
"3222",image-3222.png,s,p,41,116,-105,14,15,0,0,16
"3223",image-3223.png,s,p,37,-6,-90,1,15,0,0,16
"3224",image-3224.png,s,p,52,-72,20,31,25,0,0,16
"3225",image-3225.png,s,p,65,96,36,45,44,0,0,16
"3226",image-3226.png,s,p,53,-71,-1,25,61,0,0,16
"3227",image-3227.png,s,p,60,-50,49,6,6,0,0,16
"3228",image-3228.png,s,p,39,59,-125,20,17,0,0,16
"3229",image-3229.png,s,p,64,-13,43,26,26,0,0,16
"3230",image-3230.png,s,p,44,3,-21,44,48,0,0,16
"3231",image-3231.png,s,p,45,-40,33,38,31,0,0,16
"3232",image-3232.png,s,p,54,22,-31,2,3,0,0,16
"3233",image-3233.png,s,p,46,-16,-123,37,45,0,0,16
"3234",image-3234.png,s,p,57,-105,41,37,4,0,0,16
"3235",image-3235.png,s,p,51,93,77,27,44,0,0,16
"3236",image-3236.png,s,p,43,96,36,28,41,0,0,16
"3237",image-3237.png,s,p,31,62,-69,30,65,0,0,16
"3238",image-3238.png,s,p,42,46,108,25,49,0,0,16
"3239",image-3239.png,s,p,60,81,-18,11,25,0,0,16
"3240",image-3240.png,s,p,46,-123,45,22,51,0,0,16
"3241",image-3241.png,s,p,63,41,113,22,46,0,0,16
"3242",image-3242.png,s,p,37,-21,-8,5,43,0,0,16
"3243",image-3243.png,s,p,36,-66,18,24,28,0,0,16
"3244",image-3244.png,s,p,43,-98,-78,42,57,0,0,16
"3245",image-3245.png,s,p,37,-50,-33,5,24,0,0,16
"3246",image-3246.png,s,p,40,119,-49,3,7,0,0,16
"3247",image-3247.png,s,p,68,-23,-65,1,29,0,0,16
"3248",image-3248.png,s,p,43,-62,-62,18,39,0,0,16
"3249",image-3249.png,s,p,67,-96,-91,8,53,0,0,16
"3250",image-3250.png,s,p,43,-40,-74,17,6,0,0,16
"3251",image-3251.png,s,p,47,-57,-98,16,49,0,0,16
"3252",image-3252.png,s,p,32,-60,-101,25,36,0,0,16
"3253",image-3253.png,s,p,62,-51,66,10,10,0,0,16
"3254",image-3254.png,s,p,47,-44,-56,17,5,0,0,16
"3255",image-3255.png,s,p,59,114,72,10,68,0,0,16
"3256",image-3256.png,s,p,43,73,-118,35,66,0,0,16
"3257",image-3257.png,s,p,52,72,106,26,47,0,0,16
"3258",image-3258.png,s,p,31,-85,-10,41,30,0,0,16
"3259",image-3259.png,s,p,56,-108,60,40,8,0,0,16
"3260",image-3260.png,s,p,35,-4,49,42,68,0,0,16
"3261",image-3261.png,s,p,30,1,-51,41,28,0,0,16
"3262",image-3262.png,s,p,61,-111,43,21,23,0,0,16
"3263",image-3263.png,s,p,48,96,106,26,25,0,0,16
"3264",image-3264.png,s,p,40,29,111,32,10,0,0,16
"3265",image-3265.png,s,p,56,71,82,48,39,0,0,16
"3266",image-3266.png,s,p,40,93,-4,9,69,0,0,16
"3267",image-3267.png,s,p,52,-118,-28,47,61,0,0,16
"3268",image-3268.png,s,p,61,7,-92,28,55,0,0,16
"3269",image-3269.png,s,p,32,-86,99,32,63,0,0,16
"3270",image-3270.png,s,p,51,15,95,21,46,0,0,16
"3271",image-3271.png,s,p,46,-71,-65,50,58,0,0,16
"3272",image-3272.png,s,p,68,88,-67,7,9,0,0,16
"3273",image-3273.png,s,p,33,124,-28,12,41,0,0,16
"3274",image-3274.png,s,p,44,-124,76,21,60,0,0,16
"3275",image-3275.png,s,p,38,-80,3,33,53,0,0,16
"3276",image-3276.png,s,p,37,40,-22,22,18,0,0,16
"3277",image-3277.png,s,p,46,-9,24,50,30,0,0,16
"3278",image-3278.png,s,p,43,53,-89,27,64,0,0,16
"3279",image-3279.png,s,p,53,68,37,35,8,0,0,16
"3280",image-3280.png,s,p,58,-63,73,38,40,0,0,16
"3281",image-3281.png,s,p,67,124,-59,35,63,0,0,16
"3282",image-3282.png,s,p,31,3,-7,32,13,0,0,16
"3283",image-3283.png,s,p,36,-22,-16,37,7,0,0,16
"3284",image-3284.png,s,p,60,1,-78,31,6,0,0,16
"3285",image-3285.png,s,p,38,-77,-105,48,39,0,0,16
"3286",image-3286.png,s,p,59,-38,-47,9,69,0,0,16
"3287",image-3287.png,s,p,67,69,-74,23,3,0,0,16
"3288",image-3288.png,s,p,35,83,-124,13,54,0,0,16
"3289",image-3289.png,s,p,55,-75,84,10,62,0,0,16
"3290",image-3290.png,s,p,46,-38,104,4,27,0,0,16
"3291",image-3291.png,s,p,66,48,-19,45,48,0,0,16
"3292",image-3292.png,s,p,34,109,55,35,5,0,0,16
"3293",image-3293.png,s,p,44,23,103,46,35,0,0,16
"3294",image-3294.png,s,p,49,-20,-42,18,13,0,0,16
"3295",image-3295.png,s,p,44,-7,-64,12,10,0,0,16
"3296",image-3296.png,s,p,38,-78,110,4,46,0,0,16
"3297",image-3297.png,s,p,46,-25,-118,44,2,0,0,16
"3298",image-3298.png,s,p,49,-29,-80,1,35,0,0,16
"3299",image-3299.png,s,p,39,95,64,33,25,0,0,16
"3300",image-3300.png,s,p,30,5,-24,14,11,0,0,16
"3301",image-3301.png,s,p,62,-60,-69,48,18,0,0,16
"3302",image-3302.png,s,p,64,92,105,11,40,0,0,16
"3303",image-3303.png,s,p,63,-22,-43,16,11,0,0,16
"3304",image-3304.png,s,p,30,-116,-64,20,70,0,0,16
"3305",image-3305.png,s,p,51,54,-111,16,32,0,0,16
"3306",image-3306.png,s,p,69,64,-15,18,42,0,0,16
"3307",image-3307.png,s,p,30,59,21,26,47,0,0,16
"3308",image-3308.png,s,p,68,122,-47,44,50,0,0,16
"3309",image-3309.png,s,p,57,-81,32,46,19,0,0,16
"3310",image-3310.png,s,p,64,-48,-16,35,60,0,0,16
"3311",image-3311.png,s,p,50,108,-77,23,63,0,0,16
"3312",image-3312.png,s,p,30,-91,115,15,16,0,0,16
"3313",image-3313.png,s,p,35,-68,124,17,60,0,0,16
"3314",image-3314.png,s,p,33,-24,28,23,18,0,0,16
"3315",image-3315.png,s,p,51,-114,-52,49,62,0,0,16
"3316",image-3316.png,s,p,55,-114,-41,50,68,0,0,16
"3317",image-3317.png,s,p,63,124,-79,5,36,0,0,16
"3318",image-3318.png,s,p,49,38,63,22,20,0,0,16
"3319",image-3319.png,s,p,55,-123,-83,18,69,0,0,16
"3320",image-3320.png,s,p,36,43,-113,22,44,0,0,16
"3321",image-3321.png,s,p,36,-110,117,15,33,0,0,16
"3322",image-3322.png,s,p,61,-72,-44,12,34,0,0,16
"3323",image-3323.png,s,p,37,61,83,3,19,0,0,16
"3324",image-3324.png,s,p,63,-55,11,44,17,0,0,16
"3325",image-3325.png,s,p,60,-44,52,36,20,0,0,16
"3326",image-3326.png,s,p,32,-2,-102,37,69,0,0,16
"3327",image-3327.png,s,p,55,-77,115,49,32,0,0,16
"3328",image-3328.png,s,p,60,100,-76,47,61,0,0,16
"3329",image-3329.png,s,p,47,95,-16,37,44,0,0,16
"3330",image-3330.png,s,p,67,77,43,48,26,0,0,16
"3331",image-3331.png,s,p,57,18,119,31,50,0,0,16
"3332",image-3332.png,s,p,45,-113,-80,7,63,0,0,16
"3333",image-3333.png,s,p,58,-3,-19,17,19,0,0,16
"3334",image-3334.png,s,p,32,-57,44,26,43,0,0,16
"3335",image-3335.png,s,p,43,53,-49,3,29,0,0,16
"3336",image-3336.png,s,p,65,83,68,20,65,0,0,16
"3337",image-3337.png,s,p,61,-68,23,8,26,0,0,16
"3338",image-3338.png,s,p,64,-106,94,31,19,0,0,16
"3339",image-3339.png,s,p,39,124,67,17,57,0,0,16
"3340",image-3340.png,s,p,33,-122,64,7,2,0,0,16
"3341",image-3341.png,s,p,67,-39,-35,9,42,0,0,16
"3342",image-3342.png,s,p,63,46,-22,18,19,0,0,16
"3343",image-3343.png,s,p,52,100,25,8,56,0,0,16
"3344",image-3344.png,s,p,60,55,-15,14,51,0,0,16
"3345",image-3345.png,s,p,48,107,22,16,70,0,0,16
"3346",image-3346.png,s,p,59,-4,-31,13,13,0,0,16
"3347",image-3347.png,s,p,47,13,2,28,32,0,0,16
"3348",image-3348.png,s,p,53,-19,-21,5,4,0,0,16
"3349",image-3349.png,s,p,56,-39,-97,45,36,0,0,16
"3350",image-3350.png,s,p,53,6,-113,45,61,0,0,16
"3351",image-3351.png,s,p,34,-23,-116,31,16,0,0,16
"3352",image-3352.png,s,p,51,-33,6,15,25,0,0,16
"3353",image-3353.png,s,p,32,29,-1,16,16,0,0,16
"3354",image-3354.png,s,p,53,-110,-86,35,56,0,0,16
"3355",image-3355.png,s,p,42,37,97,18,1,0,0,16
"3356",image-3356.png,s,p,70,65,-8,39,4,0,0,16
"3357",image-3357.png,s,p,30,-69,-57,37,38,0,0,16
"3358",image-3358.png,s,p,54,12,-49,24,65,0,0,16
"3359",image-3359.png,s,p,58,-104,-90,37,40,0,0,16
"3360",image-3360.png,s,p,42,-99,36,35,62,0,0,16
"3361",image-3361.png,s,p,34,67,108,9,13,0,0,16
"3362",image-3362.png,s,p,62,37,-12,48,69,0,0,16
"3363",image-3363.png,s,p,37,-75,-112,25,28,0,0,16
"3364",image-3364.png,s,p,38,-124,93,2,37,0,0,16
"3365",image-3365.png,s,p,55,-65,13,36,41,0,0,16
"3366",image-3366.png,s,p,63,-45,111,40,41,0,0,16
"3367",image-3367.png,s,p,30,103,97,27,41,0,0,16
"3368",image-3368.png,s,p,40,58,-46,49,23,0,0,16
"3369",image-3369.png,s,p,31,0,13,27,59,0,0,16
"3370",image-3370.png,s,p,43,65,20,17,50,0,0,16
"3371",image-3371.png,s,p,38,-58,88,12,48,0,0,16
"3372",image-3372.png,s,p,59,-44,-27,26,19,0,0,16
"3373",image-3373.png,s,p,57,117,-112,13,42,0,0,16
"3374",image-3374.png,s,p,58,-4,-83,31,33,0,0,16
"3375",image-3375.png,s,p,59,-93,-69,31,33,0,0,16
"3376",image-3376.png,s,p,33,-100,-120,8,48,0,0,16
"3377",image-3377.png,s,p,70,-13,109,22,36,0,0,16
"3378",image-3378.png,s,p,65,44,-39,13,28,0,0,16
"3379",image-3379.png,s,p,57,-17,-22,48,65,0,0,16
"3380",image-3380.png,s,p,47,93,70,24,70,0,0,16
"3381",image-3381.png,s,p,63,-20,19,39,28,0,0,16
"3382",image-3382.png,s,p,62,118,82,23,56,0,0,16
"3383",image-3383.png,s,p,33,-11,34,38,27,0,0,16
"3384",image-3384.png,s,p,33,-65,6,12,19,0,0,16
"3385",image-3385.png,s,p,46,96,-96,11,8,0,0,16
"3386",image-3386.png,s,p,61,48,-35,39,3,0,0,16
"3387",image-3387.png,s,p,34,17,57,14,51,0,0,16
"3388",image-3388.png,s,p,30,49,-122,14,48,0,0,16
"3389",image-3389.png,s,p,50,-12,56,35,47,0,0,16
"3390",image-3390.png,s,p,57,80,39,48,12,0,0,16
"3391",image-3391.png,s,p,39,-99,107,18,63,0,0,16
"3392",image-3392.png,s,p,70,42,-113,33,39,0,0,16
"3393",image-3393.png,s,p,65,22,7,34,59,0,0,16
"3394",image-3394.png,s,p,35,58,-19,45,61,0,0,16
"3395",image-3395.png,s,p,70,-23,9,15,17,0,0,16
"3396",image-3396.png,s,p,53,39,47,44,53,0,0,16
"3397",image-3397.png,s,p,40,125,111,2,13,0,0,16
"3398",image-3398.png,s,p,32,5,-47,6,54,0,0,16
"3399",image-3399.png,s,p,68,40,-11,6,53,0,0,16
"3400",image-3400.png,s,p,51,-116,-68,47,48,0,0,16
"3401",image-3401.png,s,p,48,74,28,33,68,0,0,16
"3402",image-3402.png,s,p,33,76,64,33,61,0,0,16
"3403",image-3403.png,s,p,33,-95,118,48,35,0,0,16
"3404",image-3404.png,s,p,32,21,-66,40,63,0,0,16
"3405",image-3405.png,s,p,65,-39,29,42,40,0,0,16
"3406",image-3406.png,s,p,32,120,80,10,55,0,0,16
"3407",image-3407.png,s,p,64,-37,-76,22,31,0,0,16
"3408",image-3408.png,s,p,51,-105,23,47,30,0,0,16
"3409",image-3409.png,s,p,33,71,96,50,68,0,0,16
"3410",image-3410.png,s,p,31,105,-29,38,29,0,0,16
"3411",image-3411.png,s,p,62,22,11,17,69,0,0,16
"3412",image-3412.png,s,p,34,-12,-87,6,30,0,0,16
"3413",image-3413.png,s,p,36,-12,-117,3,46,0,0,16
"3414",image-3414.png,s,p,36,47,45,19,28,0,0,16
"3415",image-3415.png,s,p,43,-108,94,13,30,0,0,16
"3416",image-3416.png,s,p,52,-105,-57,43,3,0,0,16
"3417",image-3417.png,s,p,51,-125,-124,41,33,0,0,16
"3418",image-3418.png,s,p,63,66,118,31,46,0,0,16
"3419",image-3419.png,s,p,34,102,-33,28,45,0,0,16
"3420",image-3420.png,s,p,39,-64,-11,15,3,0,0,16
"3421",image-3421.png,s,p,61,-13,43,19,54,0,0,16
"3422",image-3422.png,s,p,49,-86,26,13,10,0,0,16
"3423",image-3423.png,s,p,43,124,-43,44,8,0,0,16
"3424",image-3424.png,s,p,43,34,-37,7,40,0,0,16
"3425",image-3425.png,s,p,62,38,23,1,50,0,0,16
"3426",image-3426.png,s,p,32,-57,47,41,6,0,0,16
"3427",image-3427.png,s,p,53,88,73,3,39,0,0,16
"3428",image-3428.png,s,p,53,-3,99,9,10,0,0,16
"3429",image-3429.png,s,p,52,79,-51,30,37,0,0,16
"3430",image-3430.png,s,p,47,107,-59,38,64,0,0,16
"3431",image-3431.png,s,p,50,32,-98,44,40,0,0,16
"3432",image-3432.png,s,p,65,90,37,46,45,0,0,16
"3433",image-3433.png,s,p,37,94,18,12,34,0,0,16
"3434",image-3434.png,s,p,69,-121,-6,6,52,0,0,16
"3435",image-3435.png,s,p,67,-8,-20,1,45,0,0,16
"3436",image-3436.png,s,p,70,-111,98,6,5,0,0,16
"3437",image-3437.png,s,p,63,16,-68,48,11,0,0,16
"3438",image-3438.png,s,p,58,17,22,1,47,0,0,16
"3439",image-3439.png,s,p,70,-88,97,13,5,0,0,16
"3440",image-3440.png,s,p,53,59,105,20,36,0,0,16
"3441",image-3441.png,s,p,40,89,-82,9,35,0,0,16
"3442",image-3442.png,s,p,61,-16,-63,43,55,0,0,16
"3443",image-3443.png,s,p,39,-37,-33,20,13,0,0,16
"3444",image-3444.png,s,p,70,-97,-52,2,38,0,0,16
"3445",image-3445.png,s,p,60,62,-12,37,45,0,0,16
"3446",image-3446.png,s,p,57,-3,27,24,18,0,0,16
"3447",image-3447.png,s,p,38,43,-60,9,50,0,0,16
"3448",image-3448.png,s,p,41,-112,-18,40,16,0,0,16
"3449",image-3449.png,s,p,36,32,23,16,11,0,0,16
"3450",image-3450.png,s,p,39,-57,-109,1,30,0,0,16
"3451",image-3451.png,s,p,62,105,-27,46,24,0,0,16
"3452",image-3452.png,s,p,46,4,-14,14,44,0,0,16
"3453",image-3453.png,s,p,63,-13,26,49,3,0,0,16
"3454",image-3454.png,s,p,66,54,-80,50,66,0,0,16
"3455",image-3455.png,s,p,61,16,-32,50,41,0,0,16
"3456",image-3456.png,s,p,57,22,57,15,53,0,0,16
"3457",image-3457.png,s,p,46,109,119,10,11,0,0,16
"3458",image-3458.png,s,p,69,-100,112,3,5,0,0,16
"3459",image-3459.png,s,p,61,-95,61,28,28,0,0,16
"3460",image-3460.png,s,p,41,85,-57,9,57,0,0,16
"3461",image-3461.png,s,p,54,90,-36,39,35,0,0,16
"3462",image-3462.png,s,p,42,-2,-48,42,66,0,0,16
"3463",image-3463.png,s,p,34,18,-74,18,59,0,0,16
"3464",image-3464.png,s,p,65,-52,30,48,52,0,0,16
"3465",image-3465.png,s,p,54,-57,64,16,63,0,0,16
"3466",image-3466.png,s,p,36,37,-116,28,56,0,0,16
"3467",image-3467.png,s,p,30,-8,91,9,24,0,0,16
"3468",image-3468.png,s,p,47,-50,-79,21,7,0,0,16
"3469",image-3469.png,s,p,46,0,76,22,57,0,0,16
"3470",image-3470.png,s,p,50,92,-39,38,36,0,0,16
"3471",image-3471.png,s,p,36,-115,-72,30,15,0,0,16
"3472",image-3472.png,s,p,50,-63,-52,1,40,0,0,16
"3473",image-3473.png,s,p,66,-13,74,1,61,0,0,16
"3474",image-3474.png,s,p,59,11,121,11,34,0,0,16
"3475",image-3475.png,s,p,60,55,100,50,50,0,0,16
"3476",image-3476.png,s,p,52,23,5,23,31,0,0,16
"3477",image-3477.png,s,p,31,3,44,13,27,0,0,16
"3478",image-3478.png,s,p,49,-103,22,44,6,0,0,16
"3479",image-3479.png,s,p,57,-71,-111,25,35,0,0,16
"3480",image-3480.png,s,p,42,68,82,19,67,0,0,16
"3481",image-3481.png,s,p,36,-122,-11,45,3,0,0,16
"3482",image-3482.png,s,p,50,50,-7,13,12,0,0,16
"3483",image-3483.png,s,p,47,-7,71,50,33,0,0,16
"3484",image-3484.png,s,p,30,-8,-64,21,23,0,0,16
"3485",image-3485.png,s,p,51,-97,106,27,10,0,0,16
"3486",image-3486.png,s,p,40,26,71,10,56,0,0,16
"3487",image-3487.png,s,p,39,72,28,46,40,0,0,16
"3488",image-3488.png,s,p,54,-100,-21,22,66,0,0,16
"3489",image-3489.png,s,p,57,77,-3,40,45,0,0,16
"3490",image-3490.png,s,p,57,-104,-15,27,3,0,0,16
"3491",image-3491.png,s,p,61,86,-33,12,14,0,0,16
"3492",image-3492.png,s,p,49,-55,75,39,44,0,0,16
"3493",image-3493.png,s,p,57,-36,-21,26,13,0,0,16
"3494",image-3494.png,s,p,61,-59,78,20,69,0,0,16
"3495",image-3495.png,s,p,57,-62,-114,25,61,0,0,16
"3496",image-3496.png,s,p,61,-49,62,6,55,0,0,16
"3497",image-3497.png,s,p,33,122,114,28,55,0,0,16
"3498",image-3498.png,s,p,43,98,-73,23,7,0,0,16
"3499",image-3499.png,s,p,35,103,-111,41,4,0,0,16
"3500",image-3500.png,s,p,64,-64,-107,16,7,0,0,16
"3501",image-3501.png,s,p,40,-96,-43,3,2,0,0,16
"3502",image-3502.png,s,p,52,107,-2,47,69,0,0,16
"3503",image-3503.png,s,p,65,29,73,38,1,0,0,16
"3504",image-3504.png,s,p,59,100,-27,32,42,0,0,16
"3505",image-3505.png,s,p,34,-46,-93,13,34,0,0,16
"3506",image-3506.png,s,p,70,-119,28,47,43,0,0,16
"3507",image-3507.png,s,p,49,-35,-93,27,13,0,0,16
"3508",image-3508.png,s,p,53,112,65,20,28,0,0,16
"3509",image-3509.png,s,p,65,62,116,15,36,0,0,16
"3510",image-3510.png,s,p,63,44,-35,18,21,0,0,16
"3511",image-3511.png,s,p,41,61,42,17,43,0,0,16
"3512",image-3512.png,s,p,34,-38,12,7,25,0,0,16
"3513",image-3513.png,s,p,30,-17,124,19,3,0,0,16
"3514",image-3514.png,s,p,40,6,-81,21,45,0,0,16
"3515",image-3515.png,s,p,31,-52,19,46,7,0,0,16
"3516",image-3516.png,s,p,58,63,60,31,21,0,0,16
"3517",image-3517.png,s,p,54,-37,-21,40,60,0,0,16
"3518",image-3518.png,s,p,57,-102,-92,40,62,0,0,16
"3519",image-3519.png,s,p,41,39,98,26,20,0,0,16
"3520",image-3520.png,s,p,62,76,-45,44,9,0,0,16
"3521",image-3521.png,s,p,39,66,-120,39,22,0,0,16
"3522",image-3522.png,s,p,51,36,-55,38,36,0,0,16
"3523",image-3523.png,s,p,54,89,-84,30,3,0,0,16
"3524",image-3524.png,s,p,38,116,-59,32,21,0,0,16
"3525",image-3525.png,s,p,41,-64,124,6,29,0,0,16
"3526",image-3526.png,s,p,70,-77,-7,8,36,0,0,16
"3527",image-3527.png,s,p,33,-65,10,48,53,0,0,16
"3528",image-3528.png,s,p,70,-72,107,24,19,0,0,16
"3529",image-3529.png,s,p,67,-10,-43,2,25,0,0,16
"3530",image-3530.png,s,p,62,-35,102,48,4,0,0,16
"3531",image-3531.png,s,p,50,-102,40,15,42,0,0,16
"3532",image-3532.png,s,p,44,-24,62,30,62,0,0,16
"3533",image-3533.png,s,p,43,-60,87,50,35,0,0,16
"3534",image-3534.png,s,p,46,58,80,45,44,0,0,16
"3535",image-3535.png,s,p,61,-67,-42,38,14,0,0,16
"3536",image-3536.png,s,p,41,78,105,44,58,0,0,16
"3537",image-3537.png,s,p,47,-39,52,29,15,0,0,16
"3538",image-3538.png,s,p,60,-17,-21,49,52,0,0,16
"3539",image-3539.png,s,p,61,-6,84,4,5,0,0,16
"3540",image-3540.png,s,p,60,8,-51,17,48,0,0,16
"3541",image-3541.png,s,p,33,93,80,38,22,0,0,16
"3542",image-3542.png,s,p,58,-28,116,49,31,0,0,16
"3543",image-3543.png,s,p,54,61,81,11,23,0,0,16
